Date,BA,BHP,JNJ,JPM,KO,NEE,PLD,SAP,SHEL,T,TJX,Portfolio
2014-04-24,-0.005894538420845419,-0.0014065507216964868,-0.002594283666273123,0.0024980493962365458,-0.0007366851650636441,0.0022806980128966536,0.00708302100722813,-0.0062843778357926094,0.0038427472697533105,-0.012027353070147795,-0.010195388580877873,0.0037029285588178022
2014-04-25,-0.009240762791689616,-0.0035210448358911073,-0.001700876529419637,-0.008720444835590868,0.007617231494118748,0.010135299046829527,-0.012126802913165813,-0.014925383489960975,-0.0039597947097377295,-0.0002900636034877113,-0.0018884856114483872,-0.004522616780605124
2014-04-28,-0.01259114573361697,-0.011024645298081559,0.015532669409252353,-0.0037701209568788974,0.0004872163526827844,-0.004095461309766124,0.005156125560840996,0.005392778684419897,0.004505700905552468,0.017106718949002397,0.006879979868047448,0.0006531468322718519
2014-04-29,0.010468962041916052,0.00571687156475531,-0.0030587998655994264,0.010992842851755391,-0.011211119419711979,0.007196377135161525,-0.0012210581956858535,0.014814900439053869,0.009366820632912276,0.009691949626339458,-0.0015373542307168808,0.0034257663846308656
2014-04-30,0.005063560557043489,0.0024155191114416663,0.0025731840765925718,-0.0021389684592421077,0.005422672825011965,0.019189809152921233,-0.006358934645161796,0.01925481589003253,0.02914648595856173,0.007905097222790758,-0.004619389627719239,0.000681507156056907
2014-05-01,-0.0043404823874304554,-0.016019285234312397,-0.007502985218407088,-0.0046444558260025914,-0.0002451148532663927,0.0012019331265311628,0.007630004345744679,-0.004444964706232901,0.003936868491943857,-0.003361220348404026,0.001375110351510056,0.0016342743962221896
2014-05-02,0.011521174219867092,0.006915478840810785,-0.012135940864731132,-0.0025126623350785193,0.004168423882301653,-0.019805951071100725,-0.0036639211833252583,-0.007689289001272304,0.004807082441955268,0.0014051692367818003,0.0020598330295438227,-0.01358749791165852
2014-05-05,0.015545653008078197,-0.0012877348369898511,0.006948325730561367,-0.024469169073617514,-0.004639562615668336,-0.00040835059728627776,0.009806448760570019,-0.01887278617523025,0.0005035835637623443,0.003648688203294226,-0.004796321986435759,-0.014785143489032822
2014-05-06,-0.008563165995526534,0.009885395676642705,-0.004899780657341091,-0.01623011313710654,-0.0066241933893441685,-0.0009189105106376383,-0.013595801644848415,-0.006369353313234183,0.0,-0.007549869291996525,-0.0184162716173627,-0.015044066636214125
2014-05-07,0.0019214724340963496,-0.00283744520886986,0.014069189476920707,0.013310641012100666,0.010372783598709745,0.014306182157735048,0.01452125716151409,0.0033333180961114817,0.01057001414450398,0.0076073034386228144,0.0031561175853072054,0.014750794182922994
2014-05-08,0.0016877477692347487,-0.001138054205491068,-0.004063610783843652,0.005735571713151977,-0.004399766901633018,-0.007757120715397359,0.003881944782593516,-0.02427805823663942,0.002365790969853121,0.01789712579775493,0.010662243263748428,-0.004729415713793955
2014-05-09,0.004059237665918092,-0.009970088198854699,0.004080191092366681,-0.006438673904400671,0.00343724226552955,-0.01594099308712671,-0.004350508002461506,-0.009298157698904852,-0.010931661040734397,0.0010987381125910911,0.01124189940068998,-0.0064718163028692375
2014-05-12,0.011441703680801218,0.017983090521032308,-0.0038653150659700986,0.011849928582290836,-0.001223367727555491,-0.011452578245269796,0.005097245059230815,0.015069684768931557,0.0036425350088906683,0.003567510906996585,0.02377304280692094,0.00637691919299138
2014-05-13,0.006409967942837547,0.009468752212464349,0.00497421749351723,-0.0005491605155801826,0.007104454968564378,0.0028176827904540236,-0.0012072611588772597,-0.00481856477893805,-0.0017520775181968373,-0.010117270150650781,-0.010136465298260733,-0.0013727268004819597
2014-05-14,-0.0034468375414384855,0.007559735617392205,-0.0014849491291685224,-0.004760099667066142,-0.0053518258934506235,0.005516293682899187,-0.002175659769379279,0.004580139338641542,-0.0020299732872407494,0.005248484880669757,0.0008461214228758784,-0.0016101296241166217
2014-05-15,-0.013384356504830497,-0.006113748054145884,-0.0017842685355189403,-0.015636779482115948,-0.009048161988172265,-0.0035192242563107934,-0.006785061939496351,-0.012895963786028197,0.0007631574544886277,0.0035723386469621587,-0.017080924801927466,-0.014903833608368392
2014-05-16,-0.003048818637438666,-0.010205285879028914,-0.001092457957171833,-0.003737310959187945,0.009130778753411395,0.0034281026574531914,0.011222446135079833,0.0003961316510696644,0.002666883655694896,0.006024043974731441,0.007570425562660743,0.0035415498902616727
2014-05-19,0.0041285158025841096,-0.011299512506746101,0.0005961361419888345,0.00975442431703244,-0.0044018552932282295,-0.019668966587275016,-0.007961633530729872,-0.005144597126852224,0.00392720551536474,-0.009798513123052799,-0.0027322457546555823,-0.002517801410828396
2014-05-20,-0.01347546031977298,-0.022000032171675787,-0.003875085525583466,-0.0020437313387708933,-0.003192948340990709,0.017212466803636195,-0.007295643408564145,-0.008088032118660715,-0.005930651140754084,-0.024189124137888984,-0.07619839885477864,-0.008208213005248781
2014-05-21,0.010649812473462639,0.008034055183272049,0.00887757355726837,0.007446338916195838,0.007146018101937379,-0.0005191827823636253,-0.005389487183471098,0.00962456426959335,0.005458381895595554,-0.006479247559799561,0.049119410188451784,0.01639700804756173
2014-05-22,0.0067190720812158045,0.011157622646110754,0.0051771256496124796,0.007944908152943908,-0.007095314853554857,0.003739397135764655,-0.0024631954235834197,0.0006201002037384828,0.004418550876579497,0.003118998958870023,-0.019964599384845627,-0.0031168857438249697
2014-05-23,0.004323970087730666,0.0024361364491505277,0.00019861436918833242,-0.00036634719516237535,0.0,-0.001862424533445095,0.01283996750731875,0.00485133652630787,-0.005907380544210472,-0.0016958108769766778,-0.005769052357840532,0.0014825847731992422
2014-05-27,0.013291785088564101,0.0020015642371509212,-0.0016835657342121335,0.011186278106383174,0.004681733665132803,0.0007256906013020092,0.010726229689188349,0.018237658553168945,-0.007966274419147545,-0.0031142804161676807,-0.00888477241111374,0.007011754503922587
2014-05-28,0.0011925176523994718,-0.01341134919540854,-0.005058916209218833,0.005622282823745106,-0.0046599171740224765,0.00859798022730196,-0.01013018725149506,0.0047412645484454785,-0.0039504104790839545,0.00369236275727558,-0.006586161210383801,0.0015064042762878466
2014-05-29,0.006029806607363186,0.010701326418440127,0.004585886103926962,0.004869138827070296,0.001971130546577049,-0.0008793576258855351,0.007309987343133706,0.002490470259384203,0.0084454687580231,0.001414711732746543,0.002762380540906495,0.0027344528450281977
2014-05-30,0.0008141917176225366,-0.028759475675433688,0.006947280352389562,-0.002691989648753612,0.0061483658797720775,0.008389143627071993,0.0041121423232544085,0.0002615158529313266,-0.0026650770290432835,0.002260416486698169,0.0,0.005338062790535699
2014-06-02,0.0048059254436410015,0.004124905561346592,0.006997919240921302,-0.003959023683233087,-0.0012217874346044377,-0.001848868595162867,0.0,-0.00941175725094312,0.001526689236496237,-0.0008454903942144432,-0.005876881975229953,-0.005200849708842034
2014-06-03,-0.00014718334211927253,-0.009389539464644492,0.0028384861053989408,0.004516520138306834,0.0004890050177839278,-0.00020576524368209892,-0.01108143029736719,0.007521811963467018,0.008130668311447709,-0.0067721330068047925,0.0018473976497324074,0.0032393318007068587
2014-06-04,-0.004047682989272494,-0.005628025829062522,0.0021468984078156783,0.001438802629104563,-0.002201305708974144,0.0016467653331477816,0.00803896369178414,-0.012704761472527193,-0.012223442986708077,-0.004261394774686567,0.023971883844648323,0.011081138189703693
2014-06-05,0.01101023469150153,0.008042976482762088,0.005259374109471748,0.017061912202939178,0.0024512769995681527,0.004623817969059862,0.027790818844310117,0.004908405644666436,0.007399260320867906,0.0014263408529571198,0.008823893457142518,0.016832304969618163
2014-06-06,0.010451490613864856,0.003989252141995081,-0.000387462238952585,0.006004136107513824,0.002446180003119247,-0.003375193563330048,-0.007994588304485184,-0.006468528982347066,0.004811863490128632,-0.0022791687309795527,0.007140439280913791,-0.0008642948515044469
2014-06-09,-0.0020973710361673614,0.0020601792222958437,0.0003876124241302126,0.007898858524062913,-0.0019521814305940577,-0.010878685741615102,-0.01027205120986674,-0.0029231873393675833,-0.0015122590548543036,-0.0002852991130948279,-0.003544596671312683,-0.0034844471935246346
2014-06-10,-0.005146604685005385,-0.002496502954985713,0.008525335433747339,0.008359272964306719,0.003911167208882738,-0.006225118181441336,-0.006999952420282618,-0.0001332671384052242,-0.002398199477561813,-0.0019995703276545207,-0.0028461230841611007,0.0019001568772015977
2014-06-11,-0.02295085467584368,-0.002944710852385679,-0.007493042092605484,-0.010880782300285441,-0.005112957013674868,-0.009187345171280281,0.001215754049472828,-0.001332729363692664,-0.0025301540359213837,-0.003720971675437501,-0.01052434534828095,-0.007012012359930527
2014-06-12,-0.014243167025258185,-0.017129327061511046,-0.007646213592233053,-0.004015978392339914,-0.003329158472765381,0.00758644956842125,-0.005583738997582466,0.005605196757549447,0.01192290287657638,0.0005748076400173829,-0.014061887318721378,-0.0019765885136312157
2014-06-13,0.0007565040046166871,0.003305438190382537,0.0,0.0,-0.0012369544285297795,0.012131358883867183,-0.0012210343685080671,0.008228211620572301,0.00902472907254026,0.005742167877267557,0.0018288020981571673,0.0028918932271023447
2014-06-16,0.0018899304354267343,0.0038930797423042396,-0.0007801398733853215,-0.0029803122008876803,0.007183620389559664,0.003926513717366076,0.0,0.012241886441614502,0.003354054510217974,-0.0014272315785180956,-0.0014604829554318854,0.0005001499672232482
2014-06-17,-0.0006791820963922834,-0.009844712741351791,-0.005075455755110703,0.009671175942197907,0.006394438739762309,0.006072593119812675,0.0029330149038349074,0.003380903974482541,-0.003961872538107314,0.0011433408543417567,0.0005485122027140132,0.007908069941015866
2014-06-18,0.0002264590396710009,0.0173244766460654,0.008633526393373891,0.0062693889070200015,0.015640200710708596,0.019846572960194875,0.008530753959638204,0.013478396939726522,0.019391123517079167,0.005140111065374153,0.014979883296453611,0.014163587062374075
2014-06-19,0.002566576576630508,0.014363974622067177,0.009726648871390742,-0.00830745357187801,0.005534250562857945,0.004714575373535368,0.0072497712498253986,0.001406701127438792,-0.0003658021123852384,0.004545234917920471,-0.007919243534569187,-0.004004636256720419
2014-06-20,-0.0054209392417902125,-0.00788329157371026,0.014063782147043957,0.004363081166324667,-0.0023928065956134725,-0.001697114963656987,-0.009597049901094223,-0.007534090720205278,0.0045135251115888675,0.0008485736932037913,-0.00308431968897227,7.407739035823853e-05
2014-06-23,-0.0094625082298877,0.019129109459179894,-0.0049395887100124325,0.011120668415116386,0.000959306060987819,-0.0036007719900448265,-0.0016954013928457412,-0.0006434740344193335,0.004856674705893127,0.0,-0.002547745702144888,0.0014766687945406592
2014-06-24,-0.012991998873152943,-0.017614881854678854,-0.0015273077726740691,-0.01323221838390598,0.0028758455212045675,0.011040870310419892,0.003882318772179927,-0.0029611236366203775,-0.012326055269376912,-0.002825878973524487,-0.017697509167176495,-0.001972919978455766
2014-06-25,-0.016182818580701475,-0.00044068483235548683,0.011186666729326777,0.001915514978058086,0.0026281765003675073,0.010126344508035512,0.004593092438092805,-0.0037450873766780024,-0.0011012450834313459,-0.0008500299723519511,-0.013001520936631872,0.005432262386076515
2014-06-26,0.00755562913405794,0.009116095359566367,-0.0010400969416635153,-0.0024336095803549895,0.0016682158673935188,-0.0034399847202279954,-0.011068357791952033,-0.006869521446688287,0.005634308345760397,0.0,-0.00602184086591373,-0.009824778762534072
2014-06-27,0.004061901699496717,0.003788432533460284,-0.006247269110340903,0.0024395464840503145,0.003806802808468346,0.001972310216096007,0.001946139228706567,0.0037848165868321626,0.0015836412133647393,0.004254295754351878,-0.0009464003301612456,-0.0004640557237120594
2014-06-30,-0.010191478913325502,-0.006386891408458495,-0.003524201632563506,0.001564482070336437,0.004029550695913375,0.008661742862130728,-0.002185445525633045,0.0011703585426718899,0.0017025097268617007,-0.0014122168026127202,0.007200751923106541,0.006857922187813281
2014-07-01,0.00723089873487881,0.010956744048737255,0.011948015637803122,0.006116540369402568,-0.0016524629260976642,-0.010051221134565913,0.0009734296811607646,0.005194645004999776,0.005098926665010994,0.0033937662076026776,0.006773358946210228,0.000588702684357576
2014-07-02,-0.004135548510709297,0.014306422207678304,-9.399091983286478e-05,-0.010421727871059883,0.0,-0.017249528995636365,0.0009726059264261178,0.0012919210340378573,0.003986147877023338,0.005355069074069796,0.003737606062743426,-0.011451265271171728
2014-07-03,0.0069735633046508205,0.012822308434347063,-0.0041567411801082255,0.001403852403580208,-0.0014186357950528583,-0.014844629927146746,-0.006558357999303044,0.00967765886579719,-0.00830132748435386,0.004765970353390436,0.0016757658693999922,-0.0075834504271108175
2014-07-07,0.004513218917768569,-0.004923335428154485,0.009960176421914602,-0.006660770735552046,-0.0021314078326836183,0.002647227085621706,0.0056235785574274555,0.009201269466584394,-0.0037610091344607577,0.005022656711247464,-0.007249069087243543,-0.0015128673826384118
2014-07-08,-0.01781688566672679,-0.005795900759401396,-0.007044169003904033,-0.016057633885947387,-0.0047464210382105465,0.004264629618926152,-0.00024338189870320992,-0.013169697589058504,-0.0012174718882386193,0.0042085615942069055,0.008238193759316781,-0.004424502434676877
2014-07-09,0.0,0.0022750052848574676,0.0030268728544509127,0.004662447923808433,0.00023903260435731433,-0.0007073044369563242,-0.0017019984115173026,0.007442734110164162,0.003169898954161532,0.0025308969541026904,0.01169896730483777,0.004896007817761747
2014-07-10,0.0,-0.010356043703772744,-0.002263138362948003,-0.008210987470303244,0.007389208673142411,0.005665934173429754,0.004384363160415683,-0.009170912088747651,-0.014341475401648096,0.001402479726702044,-0.012848546875685152,-0.004460015644617164
2014-07-11,0.010253197745374143,0.013044682650880324,-0.006616329944989396,0.004319339109323916,-0.006861855837583475,-0.004225682869517966,0.0014554630156089488,0.0,0.009494752613073532,0.0016808686254963234,-0.004276675385748496,-0.004479145865979027
2014-07-14,0.011164091652477337,0.010471062823037558,0.002663910780606793,0.0087816840365742,0.009768913921890388,-0.015661325749435573,0.007265881718121925,0.016454582078403224,0.0045192748451172715,0.0027964042016308532,-0.0018674886869346485,-0.0010130782150260741
2014-07-15,-0.003242624713844955,0.0025206497641376835,-0.019927819730948926,0.035174841244336896,-0.006606854192428457,0.009238243620841358,-0.0031258104526916686,-0.01201465564102766,-0.00291831167028922,0.010596805777099982,0.009167848161558911,0.014544074506777728
2014-07-16,-0.013013172758016833,0.018997296568269206,-0.010263582560825713,0.007550948939509361,0.0004748891256196597,0.0040684916099211765,0.006029961699831832,0.019457151886006496,0.012805189013769924,0.005794327485286965,-0.025213603707191168,-0.0012337767165929206
2014-07-17,-0.012086313571486373,-0.020288147445838067,-0.01809811860074162,-0.014477844379153781,-0.002373750750923165,-0.011548052380989549,-0.006233453210929163,0.013058904674267957,-0.007104718055122361,-0.011522613474605037,-0.006656541436274366,-0.007502245719863707
2014-07-18,0.013981859555765475,0.008395427166768332,0.014247572560830202,0.0063948169663852195,0.00975672972183994,0.012297733253709975,0.006272552875793425,0.008056479810010009,-0.002788944928058701,0.0038857896356845334,0.014359722547668152,0.011554025340079448
2014-07-21,0.005170535485761407,0.0,-0.005206595079556342,0.0001716951961694413,-0.0007075904629431085,-0.0010118620148577007,-0.0038360830654491362,-0.0012294931329293046,-0.0017025881835311951,-0.005806050510447802,-0.011136509781429882,-0.004072236264680624
2014-07-22,0.011223770409411804,0.016928080287343494,0.011849476347998378,0.0073835162587114755,-0.02853722218371857,-0.003344466225489673,0.010348808586911007,0.006278365978198863,0.0032892472195475975,-0.0005560682572690601,0.0017180715964126847,0.005017846752706792
2014-07-23,-0.023354337677351733,0.0005455507758274081,-0.0027321858740019245,0.005624471474438675,-0.009225330113286634,0.001423422078800085,0.0009532743272477884,0.006851021849094918,0.0015782496703558024,-0.0016694250620739037,0.011813931251005494,0.010688545880299468
2014-07-24,-0.018230535996274888,0.0,9.786643322695632e-05,0.0028812340760124844,0.003920541067165884,0.002335276843238532,-0.0035698556137867543,-0.006075228910484842,0.0008485718457627023,-0.010590754553952086,0.0020714484190109683,0.006205736670959934
2014-07-25,-0.009646377315083332,-0.0013637769191238158,-0.0008807117069288273,-0.0027039042591417983,0.0007319173072450891,-0.002735146558328072,-0.005732196008280455,-0.013691991429500838,-0.006904097111839702,0.0011266209733393762,-0.012403657384367661,-0.007193278049821056
2014-07-28,-0.0011363462941533786,-0.0010923641590752098,0.0,0.0030500865783980036,-0.007804748471128775,0.011477618073601148,0.012731323953518725,-0.0024789083056502292,-0.002073463608002979,0.0030951827027825285,0.001712757125233999,0.008192981770221102
2014-07-29,-0.006013347676479874,0.00478487246223902,-0.0014690485017846422,-0.009292022343191153,-0.00811219438633004,-0.011849342922228945,-0.00948754546483932,-0.002112403089966741,-0.0019554757104685017,0.026367399326356233,-0.00284940900868913,-0.01802698117241932
2014-07-30,-0.00024521336015914663,-0.01605464652715638,0.0033345716392783054,0.004604126211852355,-0.018091537728503027,-0.020935057320999206,-0.007902507618861687,0.0,-0.014572346466168451,-0.0062856125828752996,0.02267084262105712,0.0038464460195659373
2014-07-31,-0.014800935070949595,-0.01700764244700015,-0.021603268303655554,-0.021048619651873546,-0.00832890066965164,-0.025430982533786284,-0.014965041107655841,-0.02266211814683028,0.016900468737247598,-0.021177288639143477,-0.007265029362092057,-0.021218742100127252
2014-08-01,-0.0008300320224288171,-0.0019693721094645733,-0.0018979753559856816,-0.020634638294697027,0.0,-0.0007453616890186199,-0.0063709847716867385,-0.013759759143598282,-0.006843643435170965,-0.00730529250376144,-0.003190647370169275,-0.011603716761965517
2014-08-04,-0.003738210302120404,0.014094294067928281,0.002602554075619379,0.0030098759866949987,0.002799551775193976,0.0024515182431756877,0.003452344077684799,-0.0036170039309260105,0.009228803207853797,0.00367941482415457,0.011107163914425344,0.003613603829259099
2014-08-05,0.011173246035310447,-0.01945758076462878,-0.0033944978568815065,-0.010415197256038233,-0.0055838023463731234,-0.015523905183984277,-0.013025128559436161,0.002203918566279661,-0.0059744336244003104,-0.009870627383131603,-0.01061250372870759,-0.012984928095174262
2014-08-06,-0.018251367265748053,0.0189934873792168,0.008916009988053641,0.0030326056656659883,0.018887325712383163,-0.0025918022294868504,-0.005228679611931519,-0.0032341548304156698,-0.0013488551111527913,-0.013956115792489343,0.014490131916771176,0.008124118666264344
2014-08-07,0.012675546115461067,-0.01641400878174981,-0.007745164949303884,-0.005691091348992927,-0.01427871788397539,0.017541781317173877,-0.0020028566691344674,-0.006099808739451262,-0.011667833302087427,-0.011842597290581791,-0.007790603968782284,0.002542577254378311
2014-08-08,0.006592189953470218,0.004666779312954228,0.011508070827174866,0.007691040931652848,0.0025410468280233633,0.015749917827017734,0.0085281302412612,0.003917263071346655,-0.0011186485846406136,0.007600212290945985,0.02636002465024201,0.01655370568810667
2014-08-11,0.0014091588927389598,0.003660007146894406,0.0007918270036131325,-0.00035473231920513104,0.0030421208055975146,-0.005866780216140177,0.0032324580495690647,0.009885548050599047,0.0018661009558209596,0.0,-0.008014925125259698,-0.0027248656034616473
2014-08-12,-0.002731551225192419,0.002524538264164322,-0.005239335923071353,0.0005325538417797482,0.0027799395879037903,0.00010552142136832643,-0.0014866967547710885,-0.007084121354008488,-0.007326325430007996,0.004931728036718486,-0.0013814389276498584,-0.00280002801973856
2014-08-13,0.01253409134028427,-0.004196842595669659,0.011029982740949462,0.006566266418996047,0.006552496982329403,0.008956212191064017,0.014895314503207358,-0.0003889369561141942,0.00012662484737835378,0.0014435993369641409,-0.01604864865256972,0.004913085429830084
2014-08-14,0.01746197857635723,-0.0004218129887898492,0.002752282994834987,0.004583975951593988,0.00600900911870017,0.004595267313567408,-0.0012229295771966076,0.0002595475159508087,0.004050110300567233,0.00634159119837685,0.011623458783396767,0.002399633057433072
2014-08-15,-0.007654651142404156,0.01827136645667249,-0.008331527439814579,-0.004036673786420364,0.01742131503447597,0.0019752478674552876,-0.0007350151759744072,-0.009860013477129725,0.005924682060386877,-0.004869495153888792,-0.015196416538093227,-0.007625972551650131
2014-08-18,0.01477746743084829,0.004278948185434839,0.015122943257408039,0.008457974036454319,0.011497337769324156,-0.002489883504854462,0.011764619164193135,0.012578725098026933,0.009648931339109046,-0.0025906361879242112,0.014302062695198847,0.010826640375732945
2014-08-19,0.004800760438656182,-0.037520588645761466,0.00253159883471632,0.005766519440537854,-0.0021765165760340155,0.012273732713881769,-0.0002418241252930553,0.00866985716852886,0.0037235358325931056,-0.004906184421021753,0.08645600282038757,0.03472797273778171
2014-08-20,0.014094732307332825,0.014279356980747338,0.0024282663294918905,0.0013897235740185643,-0.0002425937832333247,0.004315867536307305,0.002422745294234918,-0.007055947424675302,-0.009521581786906097,0.001449841240671379,0.014344664259884787,0.0028242565811535487
2014-08-21,0.0011779231692603531,-0.006616697174186892,0.00949534927321194,0.014920141022743971,0.00387884893501389,0.002761864110916168,-0.0055598116995816405,0.007235291306794567,-0.003869872502509808,0.003185793106572854,-0.008249343234673523,0.006117996511040245
2014-08-22,-0.0003138671474204324,-0.012046509570078245,-0.0037688455515616504,-0.00017081723172074348,-0.00700326877403612,-0.0037744717878364087,-0.005590466021237694,-0.009363887795936332,-0.0066425917893983,-0.0040415628699976835,0.007638784793129405,0.00025562760844151866
2014-08-25,0.006825673320798087,-0.003729836135594966,0.0012611633492594088,0.014532297030480645,0.007052660450744597,0.005428047928476065,-0.0019552403109012184,0.01605594350971118,0.002649433750602226,0.000289724099422628,-0.006401530572924807,0.007592507166951664
2014-08-26,0.002104097695221574,-0.004607664100704567,0.002034044425252235,0.006740774115130632,0.00458837882410168,-0.014770398909097149,-0.0007350151759744072,0.004332910281129587,0.010066548198304881,-0.0002896401836811613,0.008816587698826206,0.000692531997010326
2014-08-27,-0.003110459802918686,0.007232972162644735,-0.0021264313509725685,-0.002510749946560198,0.0,0.009323259221060143,-0.0012254514826142149,0.004821785526624378,0.005855461653044625,0.007246374054963534,0.0006721476354325517,-0.0002542231086792826
2014-08-28,-0.00850239816056042,-0.02010646341293365,-0.002616018302571743,-0.007216159562148272,0.0007210830235677701,0.006605419888189079,-0.00024540341480994154,-0.016542643131895463,0.005573424884239397,-0.00028771528982052264,0.00386285832876454,3.286538267081925e-05
2014-08-29,-0.0024388467730941388,0.005862664277829666,0.007576455576830288,0.00490164981864627,0.00216181524765946,0.009432919536934259,0.00490952117962995,0.0006420368868058635,-0.002709897923958593,0.006332766980333027,-0.002676738306357729,0.0052435432150266855
2014-09-02,-0.01041009094826173,-0.006265488353229931,-0.0035669620644674938,0.0037007904833930017,-0.0019173575272769527,-0.012391868757298474,-0.0007331636713049372,0.007827593881132744,-0.009015411830579412,-0.003432669957106449,0.013923544126357879,0.005100351043611428
2014-09-03,0.0036658653930197183,0.003584336759783202,0.003869888087020268,0.0005028230124213273,0.0033619463915939285,0.003805331834925374,-0.0046443057664484755,-0.010313250511256311,0.005981920037020583,0.0037318425551651213,-0.0013233883774026456,-0.0030507942410486094
2014-09-04,-0.003811248917971355,-0.005655053833098056,0.0007712820355239014,0.0001675513753671698,0.002154054046483944,-0.0037909061789593856,-0.003192470687069182,-0.004245505009063066,-0.011273539262295684,-0.0008582408194915958,0.008780712950458458,0.0017611842755215496
2014-09-05,-0.006137510989313366,-0.0010474858951511345,0.005585566187692681,0.0033495442930282504,-0.0007162469553914086,0.007096592934523249,0.016506342007675645,0.0069767679218524226,0.004510632627729549,0.006010291960126368,0.004270050061468078,0.009863211477879517
2014-09-08,0.026385374290057273,-0.014232302524645357,-0.0035435818487541404,-0.00033376105865401406,-0.001434204359981206,-0.0069445965123733355,0.004605154477712592,0.003977564206667505,-0.023200711411289654,-0.00398277342586395,-0.010139280869248202,-0.003997088675670937
2014-09-09,0.001797436366790084,0.0033434903350864076,-0.002402580806529775,-0.01385854918699625,0.0038293325930529587,-0.015837290415604444,-0.0024123468062835496,-0.00817898267378192,-0.008555443727139567,-0.009997423120405524,-0.013381675218556599,-0.01465355667408704
